source,product_title,average_rating,review_title,content,rating,likes
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Worth the money,"I got this product on 5th oct 2021 , today is 15th october 2021.Iam using this product now with out charging from delivery day... The batterry  backup is owsom Sound quality amd bass are verry nice and morethan worth for your money... But build quality is not pretty good. But it is also value for money in this range... The magnetic lock is not perfect... Magnetic power is little lower. Some features are miss in this headphone ...like in oneplus headphones.. That is automatically off when we lock by magetic in the back of headset. And head phone wire is little long, its length up to your  stomach.",4.0,375
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Good choice,"Just got my hands on this product. Let me be honest. Build quality pretty good. Everything fine no cracks or openings. Now the most important point - Bass. I have seen many people and many YouTubers telling that bass is bit much. For for me it is pretty well balanced and works out pretty well. I cannot tell much about battery backup. Let me use this for a couple of days. Then I will update my post. Sound quality also good and if you are used to listening to high volume of sound, you can easily listen at 70 - 80 %. I am happy with this product and my first impressions are good. Don't see any cons right now but I must say that the eartips are a bit hard. But if someone will be using this type of headset for the first time as me and had been using wired headset till now, I don't think it will pose much of a problem. But if you are used to softer eartips then there might be some problem. But not much. Weight is just okay, not very heavy. Won't go with comparison with OnePlus z headset. As I haven't used it. But the product is not that soft and is pretty balanced I think. If you want this headset I will recommend it. I have been using this for 3 days now. I have used it for about 18 hrs. The battery is 60%. And you may have some connectivity issues at large distances or in bad weather. It is not totally hassle free. I now think that I should have brought wired earphones instead. But anyways if you want it you can go for it. But you may have to use equaliser for the vocals to be understood clearly. Bass is very high.",4.0,197
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Nice,bass is good 4/5 battery life is awesome 5/5 built quality is ok ok 3.5/5 dual connectivity working ok 3.5/5 mic is also good 4/5 its value for money yes but but  there is a issue while playing vedio on youtube or vedioplayer if you fast forward voice get disrupted for few second and that's very annoying thats why giving 3 /5,3.0,159
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Wonderful,Base is not good but volume is so loud 🙂 Treble are good also Battery life is ultimate awesome 😍 Overall Best neckband,4.0,157
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Great product,"Rockerz 255pro+ is excellent and value for money product by Boat.Battery backup is also outstanding, build,sound quality and performance also mind blowing.I am really happy with this neckband also it is comfortable for ears.",5.0,266
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Wonderful,This neckband looks good for its price especially for the battery backup and fast charging. Sound is good but bass could have been more and better. Have to use and check more for better opinion. Call quality is good though... Cons are that it doesn't fit that well into the ears and right side feels little heavy cos of remote buttons on the right cable.,4.0,673
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Mind-blowing purchase,"The battery life is really amazing, on average use of 4-5 hrs per day it lasts upto 5-6 days on 50-60% volume. Also the fast charging really works, you will get 10hrs battery backup with 10 minutes of charge, whereas it takes 1.5 hrs for full charge which is good. The mic does have noise cancellation and quality of voice over mic is very good. The build quality is also nice, it feels durable and the fit is good and snuggly. My opinion:-  Its the best bluetooth collar band in this price segment, go for it without any doubt.",5.0,102
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Terrible product,"Its only 7 months I bought this product. It was convenient for me to use. Sound,Bass everything is good but. It said it has water & sweat resistance power. I never worked out wearing these not splashed any water but still one side stopped working in 1 second without any warning. I feel like I wasted my money in this. Wired earphones work longer than this.",1.0,279
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Must buy!,As compared to any other company models and even boat  most famous model this is the best product. With a dedicated mic and enormous battery backup. I don't suppose any other blutooth headset can compete with this. I have tried and tested with my office calls and response was amazing. Due to to Covid situation Work from home this product is the best support. It connects with my Laptop and mobile at the same time. And I can easily switch between concalls and online calls work great throughout days. 2 days Haven't charged yet. Still 70 percentage.,5.0,44
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Just wow!,"I am writing this review after using it for 4 months. Product material is very poor quality. 2 times broken without doing anything. Plastic quality is very very poor. If you are looking for Better product so please don't buy it. Sound Quality and battery life  is amazing but Product material is very wrost. I can say, This is a best Neckband I have ever seen. I got this product on 16 August evening & I used this Neckband till now continuously but it showing 20% battery. Actually I was confused between One Plus bullet & Boat 255 pro plus. So, I used both but one plus Neckband is looking like cheapest Neckband but Now I am using boat & it's look like an expensive Neckband. So I am highly satisfied with this Neckband. Battery life - 10/10 Design - 10/9 Comfortable - 10/8 Sound - 10/10 Basd - 10/10 Boat service - 11/10 I am using boat products from last 3 years & trust me I am amazed to see the service of boat. So, don't think just buy it",5.0,96
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Worth the money,After using for more than 10 days I am writing this review... 1. Sound is okay nothing great 2. Noise cancellation is not good atall the other person can hear lots of disturbance in call 3. Battery is long lasting I used for total 12 days after one complete charge and I use it daily for atleast 5-6 hours for official calls. Secondly it takes less then an hour for 100% charge... 4. Boat has to work more on sound quality on bluetooth devices as their wired headphones has par quality then this....,4.0,31
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Super!,Nice base and sound quality enjoyable ☺️ I prefer it's good battery back up is so nice 😉 nice product from boat and filpcart 💪👍,5.0,32
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Good choice,Every thing is just awesome but build quality  of boat products as usual sucks... If handled  carefully  can last about 1 yr or more but not then it can't survive Only go for it if u r not a rough user By seeing its quality  i can say its more durable than its 225 nd 255 pro version but not as durable as realme dizo neckands. So if a heavy user i suggest go for realme Or if u get this at below 1200(in sale/offer ) Then only go for it Other than that i am extremely happy with its mic and sound are just awesome,4.0,24
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Terrific purchase,Good Product long lasting battery But when i compare it with my Infinity glide 120 the sound and bass are better there alas the its battery is only 6hrs so if you need good voice with better build quality with less battery go with glide 120 but if you.need A little less audio not much just a little and way long lasting battery go with this one,5.0,32
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Fabulous!,"Excellent product. ! Very good Sound/Bass quality, nd battery backup is amazing 🤗.. No other brands can challenge the Boat.  Earlier Sony was good, but ever since the boat came, it became everyone's best choice.",5.0,97
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Delightful,Awesome battery backup And Great Sound quality . Perfectly fits in the ear. What else you need. Thanks to bOAT & FLIPKART both for this Wonderful Product.,4.0,97
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Really Nice,"Reviewing after using for 1 month. Sound quality: Average sound quality. Bass boosted but sound quality degrades in lower frequencies. Loudness: Pretty loud. 25% volume is loud enough for indoors listening. Hardly used over 50% volume. Noise isolation: Decent. Fit: Excellent. Battery: Hats off. Charge it, forget it. Connectivity: Excellent. Signal drops rarely even after 2 walls. Mic: No complaints. Built quality: Below average. Pretty sure the charging port is going to break first. Cables are sturdy though. Design: Dumb design. When the buds are plugged in, the upper button decreases volume and the lower button increases volume. The designers were probably drunk. Magnets: Not very strong. No auto off with magnets. One more thing: The dual connect is a life saver for me. It connects to my laptop and phone simultaneously. If the phone receives a call, it'll automatically pause the laptop media and switch to mobile. Really underrated feature. So conclusion: Pros: Battery life, Connectivity, Dual connect. Sound quality (decent for the price). Cons: Built quality, Design. Looks and feels cheap.",4.0,27
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Simply awesome,Nycc product reasonable rate All are well and good Battery backup is also good Nice in colour All is well about this,5.0,31
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Awesome,I bought in big billion days I was confused it and 235v2 then bought this totally super product battery packup is awesome bass is very nice really good just go for it...,5.0,45
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Decent product,It was a worthy purchase at the price tag of 1200. Good sound and bass.. Mic is very average as it's not noise cancelling.. The build quality is very poor and have zero premium feel...it feels like I bought a road side brand..  battery backup us awesome.. Over all a decent budget earphone..,3.0,39
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Good choice,For battery I could give 10 star if possible......pvc plastic is just okay. But voice on calling is crystal clear because of cvc technology. Earlier my wife always complain about my voice when I was using other Bluetooth earphone while calling but now she is happy and me too........ Don't take it otherwise I work out of station ....lol,4.0,93
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Brilliant,Battery backup is awesome Sound & Bass are very good Noise cancellation is working fine & you find it clearly while travelling If you are games lover don't go for it,5.0,20
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Delightful,14/2/2021 I ordered it it arrived after 2 day's it was my first bluetooth neckband it's bass and battery lifle is awesome  over all sound 3.5-4 /5   but now after around 3 months it's one side (left ear) is  not working properly  for the last few days . It's in warenty so  I will update this review after I get touch with  boat's customer service .,4.0,35
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Best in the market!,Best in class If you want a great Bluetooth earphones then do not think buy this ... Battery backup is just awesome I am using it since 5 days and battery is still 40% no charge since deliver.. bass is good build quality also very good overall good product worth for every penny.. I got it in republic sale At Just 849 Rs I hope it's helps.!!,5.0,12
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Terrific purchase,"Just got the package ☺️ And Unboxed it and just Sayed wow the packaging style of boat is superb and the sound is also very good , Bass is also very Good and design is also killing 🔥 But the main problem is in fittings but it doesn't matter I just want a monster battery life I got my package on 11 Oct. And Today is 15 Oct. And it's working wonderfully  without any single charge I used to listen songs daily for 7-8 hours and its have been 5 days and there is still 20% battery remains in it also a good feature I would like to tell you guys when it's battery low it sounds oops.! Battery low 😂 and I'd love it. Worths every penny. Go For it.",5.0,11
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Worth every penny,Best product below 2k. Sound quality is amazing. Its like a home theatre inside my ears. Battery is excellent. No issue with the buttons. Range is also good. But the ear buds are not comfortable becoz my earholes are too small even the small bud is not working for me. Other than that its a good one. I will update after 1 month.,5.0,18
flipkart,boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset,4.2,Brilliant,"Very Good product high bass, battery backup is super i recommend everyone buy this product than other bluetooth. I love this product",5.0,8
